scenario,cluster_count,cluster_size,sample_size,epsilon,replicate,method,effect,truth,estimate,error,fit_success,iterations,gradient_norm,coefficient_norm
complex,200,8,1600,0.5,116,design_ht,direct_low,0.09860674353,0.009170788631,-0.0894359549,True,0,0,0
complex,200,8,1600,0.5,116,design_ht,direct_high,0.1616022877,-0.03736385909,-0.1989661468,True,0,0,0
complex,200,8,1600,0.5,116,design_ht,spillover_control,0.110137319,0.493260563,0.383123244,True,0,0,0
complex,200,8,1600,0.5,116,design_ht,spillover_treated,0.1731328632,0.4467259153,0.2735930521,True,0,0,0
complex,200,8,1600,0.5,116,doi_nonprivate_generic,direct_low,0.09860674353,0.09965903529,0.001052291756,True,80,0.002374836551,4.674255657
complex,200,8,1600,0.5,116,doi_nonprivate_generic,direct_high,0.1616022877,0.1564354039,-0.005166883779,True,80,0.002374836551,4.674255657
complex,200,8,1600,0.5,116,doi_nonprivate_generic,spillover_control,0.110137319,0.1155403017,0.005402982676,True,80,0.002374836551,4.674255657
complex,200,8,1600,0.5,116,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1723166703,-0.0008161928592,True,80,0.002374836551,4.674255657
complex,200,8,1600,0.5,116,doi_private_generic,direct_low,0.09860674353,0.01563675337,-0.08296999016,True,49,0.000810344232,4.498681208
complex,200,8,1600,0.5,116,doi_private_generic,direct_high,0.1616022877,0.04981769983,-0.1117845878,True,49,0.000810344232,4.498681208
complex,200,8,1600,0.5,116,doi_private_generic,spillover_control,0.110137319,0.2282853186,0.1181479996,True,49,0.000810344232,4.498681208
complex,200,8,1600,0.5,116,doi_private_generic,spillover_treated,0.1731328632,0.2624662651,0.08933340192,True,49,0.000810344232,4.498681208
complex,200,8,1600,0.5,116,doi_private_no_interference,direct_low,0.09860674353,0.2078575297,0.1092507861,True,10,8.753570986e-05,2.046727612
complex,200,8,1600,0.5,116,doi_private_no_interference,direct_high,0.1616022877,0.2078575297,0.04625524198,True,10,8.753570986e-05,2.046727612
complex,200,8,1600,0.5,116,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,8.753570986e-05,2.046727612
complex,200,8,1600,0.5,116,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,8.753570986e-05,2.046727612
complex,200,8,1600,1,116,design_ht,direct_low,0.09860674353,0.04422510417,-0.05438163936,True,0,0,0
complex,200,8,1600,1,116,design_ht,direct_high,0.1616022877,0.1612972339,-0.0003050537336,True,0,0,0
complex,200,8,1600,1,116,design_ht,spillover_control,0.110137319,0.3092360028,0.1990986837,True,0,0,0
complex,200,8,1600,1,116,design_ht,spillover_treated,0.1731328632,0.4263081325,0.2531752694,True,0,0,0
complex,200,8,1600,1,116,doi_nonprivate_generic,direct_low,0.09860674353,0.09965903529,0.001052291756,True,80,0.002374836551,4.674255657
complex,200,8,1600,1,116,doi_nonprivate_generic,direct_high,0.1616022877,0.1564354039,-0.005166883779,True,80,0.002374836551,4.674255657
complex,200,8,1600,1,116,doi_nonprivate_generic,spillover_control,0.110137319,0.1155403017,0.005402982676,True,80,0.002374836551,4.674255657
complex,200,8,1600,1,116,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1723166703,-0.0008161928592,True,80,0.002374836551,4.674255657
complex,200,8,1600,1,116,doi_private_generic,direct_low,0.09860674353,0.2134912652,0.1148845216,True,71,0.001537917014,5.265819187
complex,200,8,1600,1,116,doi_private_generic,direct_high,0.1616022877,0.1470008362,-0.01460145148,True,71,0.001537917014,5.265819187
complex,200,8,1600,1,116,doi_private_generic,spillover_control,0.110137319,0.1752839258,0.06514660671,True,71,0.001537917014,5.265819187
complex,200,8,1600,1,116,doi_private_generic,spillover_treated,0.1731328632,0.1087934968,-0.06433936641,True,71,0.001537917014,5.265819187
complex,200,8,1600,1,116,doi_private_no_interference,direct_low,0.09860674353,0.2653998941,0.1667931506,True,9,4.215122078e-05,1.341847905
complex,200,8,1600,1,116,doi_private_no_interference,direct_high,0.1616022877,0.2653998941,0.1037976064,True,9,4.215122078e-05,1.341847905
complex,200,8,1600,1,116,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,4.215122078e-05,1.341847905
complex,200,8,1600,1,116,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,4.215122078e-05,1.341847905
complex,200,8,1600,2,116,design_ht,direct_low,0.09860674353,0.001358087596,-0.09724865594,True,0,0,0
complex,200,8,1600,2,116,design_ht,direct_high,0.1616022877,0.2831098513,0.1215075636,True,0,0,0
complex,200,8,1600,2,116,design_ht,spillover_control,0.110137319,0.09760867645,-0.01252864259,True,0,0,0
complex,200,8,1600,2,116,design_ht,spillover_treated,0.1731328632,0.3793604402,0.206227577,True,0,0,0
complex,200,8,1600,2,116,doi_nonprivate_generic,direct_low,0.09860674353,0.09965903529,0.001052291756,True,80,0.002374836551,4.674255657
complex,200,8,1600,2,116,doi_nonprivate_generic,direct_high,0.1616022877,0.1564354039,-0.005166883779,True,80,0.002374836551,4.674255657
complex,200,8,1600,2,116,doi_nonprivate_generic,spillover_control,0.110137319,0.1155403017,0.005402982676,True,80,0.002374836551,4.674255657
complex,200,8,1600,2,116,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1723166703,-0.0008161928592,True,80,0.002374836551,4.674255657
complex,200,8,1600,2,116,doi_private_generic,direct_low,0.09860674353,0.1001951731,0.001588429601,True,70,0.007456375441,4.955384105
complex,200,8,1600,2,116,doi_private_generic,direct_high,0.1616022877,0.2167814436,0.05517915596,True,70,0.007456375441,4.955384105
complex,200,8,1600,2,116,doi_private_generic,spillover_control,0.110137319,0.0347839287,-0.07535339034,True,70,0.007456375441,4.955384105
complex,200,8,1600,2,116,doi_private_generic,spillover_treated,0.1731328632,0.1513701992,-0.02176266399,True,70,0.007456375441,4.955384105
complex,200,8,1600,2,116,doi_private_no_interference,direct_low,0.09860674353,0.2261563194,0.1275495759,True,9,1.557545437e-05,1.523457026
complex,200,8,1600,2,116,doi_private_no_interference,direct_high,0.1616022877,0.2261563194,0.06455403175,True,9,1.557545437e-05,1.523457026
complex,200,8,1600,2,116,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,1.557545437e-05,1.523457026
complex,200,8,1600,2,116,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,1.557545437e-05,1.523457026
complex,200,8,1600,0.5,117,design_ht,direct_low,0.09860674353,0.1988070913,0.1002003478,True,0,0,0
complex,200,8,1600,0.5,117,design_ht,direct_high,0.1616022877,0.4413706545,0.2797683668,True,0,0,0
complex,200,8,1600,0.5,117,design_ht,spillover_control,0.110137319,-0.08711099298,-0.197248312,True,0,0,0
complex,200,8,1600,0.5,117,design_ht,spillover_treated,0.1731328632,0.1554525702,-0.01768029294,True,0,0,0
complex,200,8,1600,0.5,117,doi_nonprivate_generic,direct_low,0.09860674353,0.09909188652,0.0004851429892,True,73,0.002785582193,4.608509531
complex,200,8,1600,0.5,117,doi_nonprivate_generic,direct_high,0.1616022877,0.1555008226,-0.006101465032,True,73,0.002785582193,4.608509531
complex,200,8,1600,0.5,117,doi_nonprivate_generic,spillover_control,0.110137319,0.1173434816,0.007206162601,True,73,0.002785582193,4.608509531
complex,200,8,1600,0.5,117,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1737524178,0.000619554579,True,73,0.002785582193,4.608509531
complex,200,8,1600,0.5,117,doi_private_generic,direct_low,0.09860674353,0.3252263263,0.2266195828,True,40,0.000592515656,2.652718801
complex,200,8,1600,0.5,117,doi_private_generic,direct_high,0.1616022877,0.4162910183,0.2546887306,True,40,0.000592515656,2.652718801
complex,200,8,1600,0.5,117,doi_private_generic,spillover_control,0.110137319,-0.01546929183,-0.1256066109,True,40,0.000592515656,2.652718801
complex,200,8,1600,0.5,117,doi_private_generic,spillover_treated,0.1731328632,0.07559540019,-0.09753746299,True,40,0.000592515656,2.652718801
complex,200,8,1600,0.5,117,doi_private_no_interference,direct_low,0.09860674353,0.3892599173,0.2906531738,True,11,0.0001198905889,2.135504768
complex,200,8,1600,0.5,117,doi_private_no_interference,direct_high,0.1616022877,0.3892599173,0.2276576297,True,11,0.0001198905889,2.135504768
complex,200,8,1600,0.5,117,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,11,0.0001198905889,2.135504768
complex,200,8,1600,0.5,117,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,11,0.0001198905889,2.135504768
complex,200,8,1600,1,117,design_ht,direct_low,0.09860674353,0.04129178464,-0.05731495889,True,0,0,0
complex,200,8,1600,1,117,design_ht,direct_high,0.1616022877,0.1386537023,-0.02294858536,True,0,0,0
complex,200,8,1600,1,117,design_ht,spillover_control,0.110137319,0.02561591115,-0.08452140789,True,0,0,0
complex,200,8,1600,1,117,design_ht,spillover_treated,0.1731328632,0.1229778288,-0.05015503436,True,0,0,0
complex,200,8,1600,1,117,doi_nonprivate_generic,direct_low,0.09860674353,0.09909188652,0.0004851429892,True,73,0.002785582193,4.608509531
complex,200,8,1600,1,117,doi_nonprivate_generic,direct_high,0.1616022877,0.1555008226,-0.006101465032,True,73,0.002785582193,4.608509531
complex,200,8,1600,1,117,doi_nonprivate_generic,spillover_control,0.110137319,0.1173434816,0.007206162601,True,73,0.002785582193,4.608509531
complex,200,8,1600,1,117,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1737524178,0.000619554579,True,73,0.002785582193,4.608509531
complex,200,8,1600,1,117,doi_private_generic,direct_low,0.09860674353,0.06259142079,-0.03601532274,True,72,0.001362806458,3.81148672
complex,200,8,1600,1,117,doi_private_generic,direct_high,0.1616022877,0.1056513433,-0.05595094434,True,72,0.001362806458,3.81148672
complex,200,8,1600,1,117,doi_private_generic,spillover_control,0.110137319,0.1274077018,0.01727038277,True,72,0.001362806458,3.81148672
complex,200,8,1600,1,117,doi_private_generic,spillover_treated,0.1731328632,0.1704676244,-0.002665238824,True,72,0.001362806458,3.81148672
complex,200,8,1600,1,117,doi_private_no_interference,direct_low,0.09860674353,0.1856044291,0.08699768559,True,9,5.652982595e-05,1.336885081
complex,200,8,1600,1,117,doi_private_no_interference,direct_high,0.1616022877,0.1856044291,0.02400214145,True,9,5.652982595e-05,1.336885081
complex,200,8,1600,1,117,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,5.652982595e-05,1.336885081
complex,200,8,1600,1,117,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,5.652982595e-05,1.336885081
complex,200,8,1600,2,117,design_ht,direct_low,0.09860674353,0.03001308771,-0.06859365582,True,0,0,0
complex,200,8,1600,2,117,design_ht,direct_high,0.1616022877,0.1310998522,-0.03050243546,True,0,0,0
complex,200,8,1600,2,117,design_ht,spillover_control,0.110137319,0.07224073412,-0.03789658492,True,0,0,0
complex,200,8,1600,2,117,design_ht,spillover_treated,0.1731328632,0.1733274986,0.000194635444,True,0,0,0
complex,200,8,1600,2,117,doi_nonprivate_generic,direct_low,0.09860674353,0.09909188652,0.0004851429892,True,73,0.002785582193,4.608509531
complex,200,8,1600,2,117,doi_nonprivate_generic,direct_high,0.1616022877,0.1555008226,-0.006101465032,True,73,0.002785582193,4.608509531
complex,200,8,1600,2,117,doi_nonprivate_generic,spillover_control,0.110137319,0.1173434816,0.007206162601,True,73,0.002785582193,4.608509531
complex,200,8,1600,2,117,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1737524178,0.000619554579,True,73,0.002785582193,4.608509531
complex,200,8,1600,2,117,doi_private_generic,direct_low,0.09860674353,0.04972388473,-0.0488828588,True,91,0.006508679073,6.197298917
complex,200,8,1600,2,117,doi_private_generic,direct_high,0.1616022877,0.1192601945,-0.04234209317,True,91,0.006508679073,6.197298917
complex,200,8,1600,2,117,doi_private_generic,spillover_control,0.110137319,0.1583426144,0.04820529534,True,91,0.006508679073,6.197298917
complex,200,8,1600,2,117,doi_private_generic,spillover_treated,0.1731328632,0.2278789242,0.05474606097,True,91,0.006508679073,6.197298917
complex,200,8,1600,2,117,doi_private_no_interference,direct_low,0.09860674353,0.2024167386,0.103809995,True,10,1.16754304e-05,1.371956578
complex,200,8,1600,2,117,doi_private_no_interference,direct_high,0.1616022877,0.2024167386,0.0408144509,True,10,1.16754304e-05,1.371956578
complex,200,8,1600,2,117,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,1.16754304e-05,1.371956578
complex,200,8,1600,2,117,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,1.16754304e-05,1.371956578
complex,200,8,1600,0.5,118,design_ht,direct_low,0.09860674353,0.2581820913,0.1595753478,True,0,0,0
complex,200,8,1600,0.5,118,design_ht,direct_high,0.1616022877,0.3383201969,0.1767179092,True,0,0,0
complex,200,8,1600,0.5,118,design_ht,spillover_control,0.110137319,0.05272304917,-0.05741426987,True,0,0,0
complex,200,8,1600,0.5,118,design_ht,spillover_treated,0.1731328632,0.1328611547,-0.04027170844,True,0,0,0
complex,200,8,1600,0.5,118,doi_nonprivate_generic,direct_low,0.09860674353,0.09713330148,-0.001473442056,True,72,0.005054558917,4.632188877
complex,200,8,1600,0.5,118,doi_nonprivate_generic,direct_high,0.1616022877,0.1611476285,-0.00045465917,True,72,0.005054558917,4.632188877
complex,200,8,1600,0.5,118,doi_nonprivate_generic,spillover_control,0.110137319,0.1126229598,0.002485640737,True,72,0.005054558917,4.632188877
complex,200,8,1600,0.5,118,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1766372868,0.003504423624,True,72,0.005054558917,4.632188877
complex,200,8,1600,0.5,118,doi_private_generic,direct_low,0.09860674353,0.1436605228,0.04505377925,True,41,0.0006918815992,4.29864215
complex,200,8,1600,0.5,118,doi_private_generic,direct_high,0.1616022877,0.2988890287,0.1372867411,True,41,0.0006918815992,4.29864215
complex,200,8,1600,0.5,118,doi_private_generic,spillover_control,0.110137319,0.1491394563,0.03900213722,True,41,0.0006918815992,4.29864215
complex,200,8,1600,0.5,118,doi_private_generic,spillover_treated,0.1731328632,0.3043679622,0.131235099,True,41,0.0006918815992,4.29864215
complex,200,8,1600,0.5,118,doi_private_no_interference,direct_low,0.09860674353,0.3730287028,0.2744219593,True,10,6.207483849e-05,1.970346316
complex,200,8,1600,0.5,118,doi_private_no_interference,direct_high,0.1616022877,0.3730287028,0.2114264152,True,10,6.207483849e-05,1.970346316
complex,200,8,1600,0.5,118,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,6.207483849e-05,1.970346316
complex,200,8,1600,0.5,118,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,6.207483849e-05,1.970346316
complex,200,8,1600,1,118,design_ht,direct_low,0.09860674353,0.2900127083,0.1914059648,True,0,0,0
complex,200,8,1600,1,118,design_ht,direct_high,0.1616022877,-0.003214933485,-0.1648172212,True,0,0,0
complex,200,8,1600,1,118,design_ht,spillover_control,0.110137319,0.3143477334,0.2042104144,True,0,0,0
complex,200,8,1600,1,118,design_ht,spillover_treated,0.1731328632,0.02112009162,-0.1520127716,True,0,0,0
complex,200,8,1600,1,118,doi_nonprivate_generic,direct_low,0.09860674353,0.09713330148,-0.001473442056,True,72,0.005054558917,4.632188877
complex,200,8,1600,1,118,doi_nonprivate_generic,direct_high,0.1616022877,0.1611476285,-0.00045465917,True,72,0.005054558917,4.632188877
complex,200,8,1600,1,118,doi_nonprivate_generic,spillover_control,0.110137319,0.1126229598,0.002485640737,True,72,0.005054558917,4.632188877
complex,200,8,1600,1,118,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1766372868,0.003504423624,True,72,0.005054558917,4.632188877
complex,200,8,1600,1,118,doi_private_generic,direct_low,0.09860674353,0.2462491825,0.1476424389,True,74,0.001617262548,4.957359774
complex,200,8,1600,1,118,doi_private_generic,direct_high,0.1616022877,-0.002186103782,-0.1637883915,True,74,0.001617262548,4.957359774
complex,200,8,1600,1,118,doi_private_generic,spillover_control,0.110137319,0.3329856557,0.2228483367,True,74,0.001617262548,4.957359774
complex,200,8,1600,1,118,doi_private_generic,spillover_treated,0.1731328632,0.08455036944,-0.08858249374,True,74,0.001617262548,4.957359774
complex,200,8,1600,1,118,doi_private_no_interference,direct_low,0.09860674353,0.2608962576,0.162289514,True,11,9.122818846e-06,1.849173815
complex,200,8,1600,1,118,doi_private_no_interference,direct_high,0.1616022877,0.2608962576,0.0992939699,True,11,9.122818846e-06,1.849173815
complex,200,8,1600,1,118,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,11,9.122818846e-06,1.849173815
complex,200,8,1600,1,118,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,11,9.122818846e-06,1.849173815
complex,200,8,1600,2,118,design_ht,direct_low,0.09860674353,0.07092352901,-0.02768321452,True,0,0,0
complex,200,8,1600,2,118,design_ht,direct_high,0.1616022877,0.1714936755,0.00989138786,True,0,0,0
complex,200,8,1600,2,118,design_ht,spillover_control,0.110137319,0.01722764641,-0.09290967263,True,0,0,0
complex,200,8,1600,2,118,design_ht,spillover_treated,0.1731328632,0.1177977929,-0.05533507024,True,0,0,0
complex,200,8,1600,2,118,doi_nonprivate_generic,direct_low,0.09860674353,0.09713330148,-0.001473442056,True,72,0.005054558917,4.632188877
complex,200,8,1600,2,118,doi_nonprivate_generic,direct_high,0.1616022877,0.1611476285,-0.00045465917,True,72,0.005054558917,4.632188877
complex,200,8,1600,2,118,doi_nonprivate_generic,spillover_control,0.110137319,0.1126229598,0.002485640737,True,72,0.005054558917,4.632188877
complex,200,8,1600,2,118,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1766372868,0.003504423624,True,72,0.005054558917,4.632188877
